Extracted from J1939DA_JAN23,,,,,,,
PGN,PG Label,PG Acronym,Transmission Rate,SP Position in PG,SPN,SP Label,SLOT Identifier
64276,NOx Tracking Active 100 Hour Vehicle Distance Bins ,NTVMA,On request,13-14,12378,NOx Tracking Active 100 Hour Vehicle Distance Bin 7,463
64276,NOx Tracking Active 100 Hour Vehicle Distance Bins ,NTVMA,On request,15-16,12379,NOx Tracking Active 100 Hour Vehicle Distance Bin 8,463
64276,NOx Tracking Active 100 Hour Vehicle Distance Bins ,NTVMA,On request,17-18,12380,NOx Tracking Active 100 Hour Vehicle Distance Bin 9,463
64276,NOx Tracking Active 100 Hour Vehicle Distance Bins ,NTVMA,On request,19-20,12381,NOx Tracking Active 100 Hour Vehicle Distance Bin 10,463
64276,NOx Tracking Active 100 Hour Vehicle Distance Bins ,NTVMA,On request,21-22,12382,NOx Tracking Active 100 Hour Vehicle Distance Bin 11,463
64276,NOx Tracking Active 100 Hour Vehicle Distance Bins ,NTVMA,On request,23-24,12383,NOx Tracking Active 100 Hour Vehicle Distance Bin 12,463
64276,NOx Tracking Active 100 Hour Vehicle Distance Bins ,NTVMA,On request,25-26,12384,NOx Tracking Active 100 Hour Vehicle Distance Bin 13,463
64276,NOx Tracking Active 100 Hour Vehicle Distance Bins ,NTVMA,On request,27-28,12385,NOx Tracking Active 100 Hour Vehicle Distance Bin 14 ,463
64276,NOx Tracking Active 100 Hour Vehicle Distance Bins ,NTVMA,On request,29-30,12386,NOx Tracking Active 100 Hour Vehicle Distance Bin 15 (NTE BIN) ,463
64276,NOx Tracking Active 100 Hour Vehicle Distance Bins ,NTVMA,On request,31-32,12387,NOx Tracking Active 100 Hour Vehicle Distance Bin 16 (Regen Bin) ,463
64276,NOx Tracking Active 100 Hour Vehicle Distance Bins ,NTVMA,On request,33-34,12388,NOx Tracking Active 100 Hour Vehicle Distance Bin 17 (MIL On Bin) ,463
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,01-02,12355,NOx Tracking Active 100 Hour Engine Output Energy Bin 1 (Total),462
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,03-04,12356,NOx Tracking Active 100 Hour Engine Output Energy Bin 2 ,462
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,05-06,12357,NOx Tracking Active 100 Hour Engine Output Energy Bin 3 ,462
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,07-08,12358,NOx Tracking Active 100 Hour Engine Output Energy Bin 4,462
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,09-10,12359,NOx Tracking Active 100 Hour Engine Output Energy Bin 5,462
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,11-12,12360,NOx Tracking Active 100 Hour Engine Output Energy Bin 6,462
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,13-14,12361,NOx Tracking Active 100 Hour Engine Output Energy Bin 7,462
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,15-16,12362,NOx Tracking Active 100 Hour Engine Output Energy Bin 8,462
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,17-18,12363,NOx Tracking Active 100 Hour Engine Output Energy Bin 9,462
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,19-20,12364,NOx Tracking Active 100 Hour Engine Output Energy Bin 10,462
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,21-22,12365,NOx Tracking Active 100 Hour Engine Output Energy Bin 11,462
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,23-24,12366,NOx Tracking Active 100 Hour Engine Output Energy Bin 12,462
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,25-26,12367,NOx Tracking Active 100 Hour Engine Output Energy Bin 13,462
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,27-28,12368,NOx Tracking Active 100 Hour Engine Output Energy Bin 14 ,462
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,29-30,12369,NOx Tracking Active 100 Hour Engine Output Energy Bin 15 (NTE BIN) ,462
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,31-32,12370,NOx Tracking Active 100 Hour Engine Output Energy Bin 16 (Regen Bin) ,462
64277,NOx Tracking Active 100 Hour Engine Output Energy Bins ,NTEEA,On request,33-34,12371,NOx Tracking Active 100 Hour Engine Output Energy Bin 17 (MIL On Bin) ,462
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,01-04,12338,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 1 (Total),472
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,05-08,12339,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 2 ,472
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,09-12,12340,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 3 ,472
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,13-16,12341,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 4,472
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,17-20,12342,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 5,472
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,21-24,12343,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 6,472
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,25-28,12344,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 7,472
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,29-32,12345,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 8,472
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,33-36,12346,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 9,472
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,37-40,12347,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 10,472
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,41-44,12348,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 11,472
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,45-48,12349,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 12,472
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,49-52,12350,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 13,472
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,53-56,12351,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 14 ,472
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,57-60,12352,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 15 (NTE BIN) ,472
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,61-64,12353,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 16 (Regen Bin) ,472
64278,NOx Tracking Active 100 Hour Engine Out NOx Mass Bins ,NTENA,On request,65-68,12354,NOx Tracking Active 100 Hour Engine Out NOx Mass Bin 17 (MIL On Bin) ,472
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,01-04,12321,NOx Tracking Active 100 Hour System Out NOx Mass Bin 1 (Total),471
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,05-08,12322,NOx Tracking Active 100 Hour System Out NOx Mass Bin 2 ,471
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,09-12,12323,NOx Tracking Active 100 Hour System Out NOx Mass Bin 3 ,471
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,13-16,12324,NOx Tracking Active 100 Hour System Out NOx Mass Bin 4,471
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,17-20,12325,NOx Tracking Active 100 Hour System Out NOx Mass Bin 5,471
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,21-24,12326,NOx Tracking Active 100 Hour System Out NOx Mass Bin 6,471
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,25-28,12327,NOx Tracking Active 100 Hour System Out NOx Mass Bin 7,471
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,29-32,12328,NOx Tracking Active 100 Hour System Out NOx Mass Bin 8,471
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,33-36,12329,NOx Tracking Active 100 Hour System Out NOx Mass Bin 9,471
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,37-40,12330,NOx Tracking Active 100 Hour System Out NOx Mass Bin 10,471
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,41-44,12331,NOx Tracking Active 100 Hour System Out NOx Mass Bin 11,471
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,45-48,12332,NOx Tracking Active 100 Hour System Out NOx Mass Bin 12,471
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,49-52,12333,NOx Tracking Active 100 Hour System Out NOx Mass Bin 13,471
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,53-56,12334,NOx Tracking Active 100 Hour System Out NOx Mass Bin 14 ,471
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,57-60,12335,NOx Tracking Active 100 Hour System Out NOx Mass Bin 15 (NTE BIN) ,471
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,61-64,12336,NOx Tracking Active 100 Hour System Out NOx Mass Bin 16 (Regen Bin) ,471
64279,NOx Tracking Active 100 Hour System Out NOx Mass Bins ,NTSNA,On request,65-68,12337,NOx Tracking Active 100 Hour System Out NOx Mass Bin 17 (MIL On Bin) ,471
64280,Motor/Generator 6 Inverter Control 2,MG6IC2,100 ms,1,12266,Motor/Generator 6 Inverter Rate Limits Request 2 CRC,133
64280,Motor/Generator 6 Inverter Control 2,MG6IC2,100 ms,2.1,12267,Motor/Generator 6 Inverter Rate Limits Request 2 Counter,89
64280,Motor/Generator 6 Inverter Control 2,MG6IC2,100 ms,2.5,12268,Motor/Generator 6 Inverter PID Control Applicable Mode ,89
64280,Motor/Generator 6 Inverter Control 2,MG6IC2,100 ms,3,12269,Motor/Generator 6 Inverter PID Control Normalized Differential Gain,458
64280,Motor/Generator 6 Inverter Control 2,MG6IC2,100 ms,4-5,12270,Motor/Generator 6 Inverter PID Control Normalized Integral Gain,459
64280,Motor/Generator 6 Inverter Control 2,MG6IC2,100 ms,"6,7.1",12271,Motor/Generator 6 Inverter PID Control Normalized Proportional Gain,457
64280,Motor/Generator 6 Inverter Control 2,MG6IC2,100 ms,"7.5, 8",12272,Motor/Generator 6 Inverter PID Control Feed-Forward Torque,449
64281,Motor/Generator 6 Inverter Limits Request Power,MG6IRP,1 s,1,12181,Motor/Generator 6 Inverter Limits Request Power CRC,133
64281,Motor/Generator 6 Inverter Limits Request Power,MG6IRP,1 s,2.1,12182,Motor/Generator 6 Inverter Limits Request Power Counter,89
64281,Motor/Generator 6 Inverter Limits Request Power,MG6IRP,1 s,"2.5, 3",12183,Motor/Generator 6 Inverter Limits Request Mechanical Power Maximum,449
64281,Motor/Generator 6 Inverter Limits Request Power,MG6IRP,1 s,"4, 5.1",12184,Motor/Generator 6 Inverter Limits Request Mechanical Power Minimum,449
64281,Motor/Generator 6 Inverter Limits Request Power,MG6IRP,1 s,"5.5, 6",12185,Motor/Generator 6 Inverter Limits Request DC Side Power Maximum,449
64281,Motor/Generator 6 Inverter Limits Request Power,MG6IRP,1 s,"7, 8.1",12186,Motor/Generator 6 Inverter Limits Request DC Side Power Minimum,449
64282,Motor/Generator 6 Inverter Limits Request Mechanical,MG6ILRM,1 s,1,12193,Motor/Generator 6 Inverter Limits Request Mechanical CRC,133
64282,Motor/Generator 6 Inverter Limits Request Mechanical,MG6ILRM,1 s,2.1,12194,Motor/Generator 6 Inverter Limits Request Mechanical Counter,89
64282,Motor/Generator 6 Inverter Limits Request Mechanical,MG6ILRM,1 s,"2.5, 3",12195,Motor/Generator 6 Inverter Limits Request Torque Maximum,449
64282,Motor/Generator 6 Inverter Limits Request Mechanical,MG6ILRM,1 s,"4, 5.1",12196,Motor/Generator 6 Inverter Limits Request Torque Minimum,449
64282,Motor/Generator 6 Inverter Limits Request Mechanical,MG6ILRM,1 s,"5.5, 6",12197,Motor/Generator 6 Inverter Limits Request Speed Maximum,449
64282,Motor/Generator 6 Inverter Limits Request Mechanical,MG6ILRM,1 s,"7, 8.1",12198,Motor/Generator 6 Inverter Limits Request Speed Minimum,449
64283,Motor/Generator 6 Inverter Limits Request DC Side,MG6ILRDC,1 s,1,12209,Motor/Generator 6 Inverter Limits Request DC Side CRC,133
64283,Motor/Generator 6 Inverter Limits Request DC Side,MG6ILRDC,1 s,2.1,12210,Motor/Generator 6 Inverter Limits Request DC Side Counter,89
64283,Motor/Generator 6 Inverter Limits Request DC Side,MG6ILRDC,1 s,"2.5, 3",12211,Motor/Generator 6 Inverter Limits Request DC Side Voltage Maximum,449
64283,Motor/Generator 6 Inverter Limits Request DC Side,MG6ILRDC,1 s,"4, 5.1",12212,Motor/Generator 6 Inverter Limits Request DC Side Voltage Minimum,449
64283,Motor/Generator 6 Inverter Limits Request DC Side,MG6ILRDC,1 s,"5.5, 6",12213,Motor/Generator 6 Inverter Limits Request DC Side Current Maximum,449
64283,Motor/Generator 6 Inverter Limits Request DC Side,MG6ILRDC,1 s,"7, 8.1",12214,Motor/Generator 6 Inverter Limits Request DC Side Current Minimum,449
64284,Motor/Generator 6 Inverter Isolation Integrity Request,MG6IIR,As needed,1.1,12232,Motor/Generator 6 Inverter High-Voltage Bus Active Isolation Test Command,87
64284,Motor/Generator 6 Inverter Isolation Integrity Request,MG6IIR,As needed,1.3,12233,Motor/Generator 6 Inverter High-Voltage Bus Passive Isolation Test Command,87
64284,Motor/Generator 6 Inverter Isolation Integrity Request,MG6IIR,As needed,1.5,12234,Motor/Generator 6 Inverter High-Voltage Bus High Side Resistor Connect Request,87
64284,Motor/Generator 6 Inverter Isolation Integrity Request,MG6IIR,As needed,1.7,12235,Motor/Generator 6 Inverter High-Voltage Bus Low Side Resistor Connect Request,87
64285,Motor/Generator 5 Inverter Control 2,MG5IC2,100 ms,1,12148,Motor/Generator 5 Inverter Rate Limits Request 2 CRC,133
64285,Motor/Generator 5 Inverter Control 2,MG5IC2,100 ms,2.1,12149,Motor/Generator 5 Inverter Rate Limits Request 2 Counter,89
64285,Motor/Generator 5 Inverter Control 2,MG5IC2,100 ms,2.5,12150,Motor/Generator 5 Inverter PID Control Applicable Mode ,89
64285,Motor/Generator 5 Inverter Control 2,MG5IC2,100 ms,3,12151,Motor/Generator 5 Inverter PID Control Normalized Differential Gain,458
64285,Motor/Generator 5 Inverter Control 2,MG5IC2,100 ms,4-5,12152,Motor/Generator 5 Inverter PID Control Normalized Integral Gain,459
64285,Motor/Generator 5 Inverter Control 2,MG5IC2,100 ms,"6,7.1",12153,Motor/Generator 5 Inverter PID Control Normalized Proportional Gain,457
64285,Motor/Generator 5 Inverter Control 2,MG5IC2,100 ms,"7.5, 8",12154,Motor/Generator 5 Inverter PID Control Feed-Forward Torque,449
64286,Motor/Generator 5 Inverter Limits Request Power,MG5IRP,1 s,1,12063,Motor/Generator 5 Inverter Limits Request Power CRC,133
64286,Motor/Generator 5 Inverter Limits Request Power,MG5IRP,1 s,2.1,12064,Motor/Generator 5 Inverter Limits Request Power Counter,89
64286,Motor/Generator 5 Inverter Limits Request Power,MG5IRP,1 s,"2.5, 3",12065,Motor/Generator 5 Inverter Limits Request Mechanical Power Maximum,449
64286,Motor/Generator 5 Inverter Limits Request Power,MG5IRP,1 s,"4, 5.1",12066,Motor/Generator 5 Inverter Limits Request Mechanical Power Minimum,449
64286,Motor/Generator 5 Inverter Limits Request Power,MG5IRP,1 s,"5.5, 6",12067,Motor/Generator 5 Inverter Limits Request DC Side Power Maximum,449
64286,Motor/Generator 5 Inverter Limits Request Power,MG5IRP,1 s,"7, 8.1",12068,Motor/Generator 5 Inverter Limits Request DC Side Power Minimum,449
64287,Motor/Generator 5 Inverter Limits Request Mechanical,MG5ILRM,1 s,1,12075,Motor/Generator 5 Inverter Limits Request Mechanical CRC,133
64287,Motor/Generator 5 Inverter Limits Request Mechanical,MG5ILRM,1 s,2.1,12076,Motor/Generator 5 Inverter Limits Request Mechanical Counter,89
64287,Motor/Generator 5 Inverter Limits Request Mechanical,MG5ILRM,1 s,"2.5, 3",12077,Motor/Generator 5 Inverter Limits Request Torque Maximum,449
64287,Motor/Generator 5 Inverter Limits Request Mechanical,MG5ILRM,1 s,"4, 5.1",12078,Motor/Generator 5 Inverter Limits Request Torque Minimum,449
64287,Motor/Generator 5 Inverter Limits Request Mechanical,MG5ILRM,1 s,"5.5, 6",12079,Motor/Generator 5 Inverter Limits Request Speed Maximum,449
64287,Motor/Generator 5 Inverter Limits Request Mechanical,MG5ILRM,1 s,"7, 8.1",12080,Motor/Generator 5 Inverter Limits Request Speed Minimum,449
64288,Motor/Generator 5 Inverter Limits Request DC Side,MG5ILRDC,1 s,1,12091,Motor/Generator 5 Inverter Limits Request DC Side CRC,133
64288,Motor/Generator 5 Inverter Limits Request DC Side,MG5ILRDC,1 s,2.1,12092,Motor/Generator 5 Inverter Limits Request DC Side Counter,89
64288,Motor/Generator 5 Inverter Limits Request DC Side,MG5ILRDC,1 s,"2.5, 3",12093,Motor/Generator 5 Inverter Limits Request DC Side Voltage Maximum,449
64288,Motor/Generator 5 Inverter Limits Request DC Side,MG5ILRDC,1 s,"4, 5.1",12094,Motor/Generator 5 Inverter Limits Request DC Side Voltage Minimum,449
64288,Motor/Generator 5 Inverter Limits Request DC Side,MG5ILRDC,1 s,"5.5, 6",12095,Motor/Generator 5 Inverter Limits Request DC Side Current Maximum,449
64288,Motor/Generator 5 Inverter Limits Request DC Side,MG5ILRDC,1 s,"7, 8.1",12096,Motor/Generator 5 Inverter Limits Request DC Side Current Minimum,449
64289,Motor/Generator 5 Inverter Isolation Integrity Request,MG5IIR,As needed,1.1,12114,Motor/Generator 5 Inverter High-Voltage Bus Active Isolation Test Command,87
64289,Motor/Generator 5 Inverter Isolation Integrity Request,MG5IIR,As needed,1.3,12115,Motor/Generator 5 Inverter High-Voltage Bus Passive Isolation Test Command,87
64289,Motor/Generator 5 Inverter Isolation Integrity Request,MG5IIR,As needed,1.5,12116,Motor/Generator 5 Inverter High-Voltage Bus High Side Resistor Connect Request,87
64289,Motor/Generator 5 Inverter Isolation Integrity Request,MG5IIR,As needed,1.7,12117,Motor/Generator 5 Inverter High-Voltage Bus Low Side Resistor Connect Request,87
64290,Motor/Generator 4 Inverter Control 2,MG4IC2,100 ms,1,12030,Motor/Generator 4 Inverter Rate Limits Request 2 CRC,133
64290,Motor/Generator 4 Inverter Control 2,MG4IC2,100 ms,2.1,12031,Motor/Generator 4 Inverter Rate Limits Request 2 Counter,89
64290,Motor/Generator 4 Inverter Control 2,MG4IC2,100 ms,2.5,12032,Motor/Generator 4 Inverter PID Control Applicable Mode ,89
64290,Motor/Generator 4 Inverter Control 2,MG4IC2,100 ms,3,12033,Motor/Generator 4 Inverter PID Control Normalized Differential Gain,458
64290,Motor/Generator 4 Inverter Control 2,MG4IC2,100 ms,4-5,12034,Motor/Generator 4 Inverter PID Control Normalized Integral Gain,459
64290,Motor/Generator 4 Inverter Control 2,MG4IC2,100 ms,"6,7.1",12035,Motor/Generator 4 Inverter PID Control Normalized Proportional Gain,457
64290,Motor/Generator 4 Inverter Control 2,MG4IC2,100 ms,"7.5, 8",12036,Motor/Generator 4 Inverter PID Control Feed-Forward Torque,449
64291,Motor/Generator 4 Inverter Limits Request Power,MG4IRP,1 s,1,11945,Motor/Generator 4 Inverter Limits Request Power CRC,133
64291,Motor/Generator 4 Inverter Limits Request Power,MG4IRP,1 s,2.1,11946,Motor/Generator 4 Inverter Limits Request Power Counter,89
64291,Motor/Generator 4 Inverter Limits Request Power,MG4IRP,1 s,"2.5, 3",11947,Motor/Generator 4 Inverter Limits Request Mechanical Power Maximum,449
64291,Motor/Generator 4 Inverter Limits Request Power,MG4IRP,1 s,"4, 5.1",11948,Motor/Generator 4 Inverter Limits Request Mechanical Power Minimum,449
64291,Motor/Generator 4 Inverter Limits Request Power,MG4IRP,1 s,"5.5, 6",11949,Motor/Generator 4 Inverter Limits Request DC Side Power Maximum,449
64291,Motor/Generator 4 Inverter Limits Request Power,MG4IRP,1 s,"7, 8.1",11950,Motor/Generator 4 Inverter Limits Request DC Side Power Minimum,449
64292,Motor/Generator 4 Inverter Limits Request Mechanical,MG4ILRM,1 s,1,11957,Motor/Generator 4 Inverter Limits Request Mechanical CRC,133
64292,Motor/Generator 4 Inverter Limits Request Mechanical,MG4ILRM,1 s,2.1,11958,Motor/Generator 4 Inverter Limits Request Mechanical Counter,89
64292,Motor/Generator 4 Inverter Limits Request Mechanical,MG4ILRM,1 s,"2.5, 3",11959,Motor/Generator 4 Inverter Limits Request Torque Maximum,449
